time,src_id,cntry,asn,src_port,dst_ip
1/31/2011 21:20,0.0.6.48,BR,18881,3672,1.57.1.0
1/31/2011 21:20,0.0.6.58,BR,28580,1476,1.64.1.0
1/31/2011 21:20,0.0.6.63,BR,7738,4005,1.1.0.0
1/31/2011 21:20,0.0.6.64,BR,8167,4492,1.68.1.0
1/31/2011 21:20,0.0.6.66,BR,27699,62660,1.11.0.0
1/31/2011 21:20,0.0.6.70,BR,28573,3896,1.31.0.0
1/31/2011 21:20,0.0.6.76,BR,28573,2078,1.73.1.0
1/31/2011 21:20,0.0.6.80,BR,28573,63835,1.75.1.0
1/31/2011 21:20,0.0.6.85,BR,28573,3570,1.80.1.0
1/31/2011 21:21,0.0.6.90,BR,4.539,1575,1.201.0.0
1/31/2011 21:21,0.0.6.92,BR,8167,4732,1.211.0.0
1/31/2011 21:21,0.0.6.116,BR,7738,63323,1.85.1.0
1/31/2011 21:21,0.0.6.125,BR,14571,2507,1.67.0.0
1/31/2011 21:21,0.0.6.129,BR,8167,2259,1.87.0.0
1/31/2011 21:21,0.0.6.140,BR,8167,2846,1.35.0.0
1/31/2011 21:21,0.0.6.145,BR,27699,3588,1.63.1.0
1/31/2011 21:21,0.0.6.150,BR,17379,3554,1.65.0.0
1/31/2011 21:21,0.0.6.151,BR,4230,1205,1.17.1.0
1/31/2011 21:21,0.0.6.154,BR,8167,3374,1.192.0.0
1/31/2011 21:21,0.0.6.171,BR,28573,1899,1.242.0.0
1/31/2011 21:21,0.0.6.187,BR,7738,60111,1.6.1.0
1/31/2011 21:21,0.0.6.193,BR,7738,60092,1.46.1.0
1/31/2011 21:21,0.0.6.194,BR,8167,4909,1.51.1.0
1/31/2011 21:21,0.0.4.244,BR,28258,64149,1.23.0.0
1/31/2011 21:21,0.0.6.214,BR,28135,4116,1.67.0.0
1/31/2011 21:21,0.0.7.23,BR,8167,3619,1.208.0.0
1/31/2011 21:21,0.0.7.33,BR,28573,4476,1.233.0.0
1/31/2011 21:21,0.0.7.42,BR,27699,26373,1.248.0.0
1/31/2011 21:21,0.0.7.76,BR,7738,61370,1.47.1.0
1/31/2011 21:21,0.0.7.81,BR,7738,3378,1.57.1.0
1/31/2011 21:22,0.0.7.199,BR,18881,24610,1.209.0.0
1/31/2011 21:22,0.0.7.247,BR,7738,3441,1.23.1.0
1/31/2011 21:22,0.0.8.12,BR,7738,1920,1.63.1.0
1/31/2011 21:22,0.0.8.84,BR,8167,2858,1.95.0.0
1/31/2011 21:22,0.0.0.129,BR,4230,4298,1.255.0.0
1/31/2011 21:22,0.0.8.203,BR,28273,2944,1.4.1.0
1/31/2011 21:22,0.0.8.230,BR,27699,64523,1.44.1.0
1/31/2011 21:22,0.0.8.244,BR,7738,2607,1.59.1.0
1/31/2011 21:22,0.0.8.252,BR,4230,62718,1.43.1.0
1/31/2011 21:22,0.0.9.26,BR,7738,21477,1.61.0.0
1/31/2011 21:23,0.0.9.129,BR,7738,4516,1.211.0.0
1/31/2011 21:23,0.0.9.146,BR,26599,1785,1.231.0.0
1/31/2011 21:23,0.0.9.190,BR,26599,3051,1.40.1.0
1/31/2011 21:23,0.0.9.203,BR,18881,2944,1.27.0.0
1/31/2011 21:23,0.0.5.47,BR,8167,3805,1.60.1.0
1/31/2011 21:23,0.0.9.209,BR,18881,12555,1.65.1.0
1/31/2011 21:23,0.0.10.50,BR,28573,63350,1.247.0.0
1/31/2011 21:23,0.0.10.97,BR,22085,3602,1.192.0.0
1/31/2011 21:23,0.0.10.98,BR,28355,4230,1.207.0.0
1/31/2011 21:23,0.0.10.106,BR,7738,14848,1.217.0.0
1/31/2011 21:23,0.0.10.149,BR,8167,1782,1.36.1.0
1/31/2011 21:23,0.0.10.169,BR,7738,60291,1.33.0.0
1/31/2011 21:23,0.0.10.185,BR,18881,1864,1.43.0.0
1/31/2011 21:23,0.0.10.193,BR,27699,1548,1.86.1.0
1/31/2011 21:23,0.0.10.202,BR,7738,1174,1.66.1.0
1/31/2011 21:23,0.0.11.5,BR,7738,22802,1.128.0.0
1/31/2011 21:23,0.0.11.56,BR,4230,63707,1.203.0.0
1/31/2011 21:24,0.0.11.120,BR,16735,1620,1.37.1.0
1/31/2011 21:24,0.0.11.123,BR,7738,16827,1.47.1.0
1/31/2011 21:24,0.0.11.124,BR,27699,1158,1.19.0.0
1/31/2011 21:24,0.0.11.133,BR,18881,1891,1.62.1.0
1/31/2011 21:24,0.0.11.161,BR,7738,2360,1.87.1.0
1/31/2011 21:24,0.0.1.2,BR,7738,19300,1.79.0.0
1/31/2011 21:24,0.0.12.31,BR,27699,2577,1.204.0.0
1/31/2011 21:24,0.0.10.202,BR,7738,2318,1.8.1.0
1/31/2011 21:24,0.0.12.203,BR,28573,1944,1.115.0.0
1/31/2011 21:24,0.0.13.16,BR,18881,50088,1.200.0.0
1/31/2011 21:24,0.0.13.28,BR,18881,2133,1.215.0.0
1/31/2011 21:24,0.0.13.32,BR,8167,2926,1.220.0.0
1/31/2011 21:24,0.0.13.88,BR,7738,16193,1.29.1.0
1/31/2011 21:11,0.0.0.218,BY,6697,2977,1.43.0.0
1/31/2011 21:15,0.0.2.34,BY,6697,4951,1.224.0.0
1/31/2011 21:15,0.0.2.98,BY,6697,6593,1.227.0.0
1/31/2011 21:15,0.0.2.138,BY,35651,2848,1.233.0.0
1/31/2011 21:16,0.0.3.83,BY,6697,2402,1.253.0.0
1/31/2011 21:17,0.0.3.157,BY,6697,1954,1.231.0.0
1/31/2011 21:17,0.0.3.168,BY,6697,14686,1.215.0.0
1/31/2011 21:17,0.0.4.12,BY,6697,4742,1.211.0.0
1/31/2011 21:17,0.0.4.23,BY,6697,17375,1.87.1.0
1/31/2011 21:17,0.0.4.58,BY,6697,3842,1.218.0.0
1/31/2011 21:18,0.0.4.194,BY,6697,2173,1.20.1.0
1/31/2011 21:20,0.0.6.68,BY,6697,2103,1.21.0.0
1/31/2011 21:22,0.0.7.190,BY,6697,1763,1.228.0.0
1/31/2011 21:22,0.0.8.18,BY,6697,4762,1.68.1.0
1/31/2011 21:15,0.0.1.251,CA,577,2456,1.214.0.0
1/31/2011 21:15,0.0.2.7,CA,812,3356,1.226.0.0
1/31/2011 21:17,0.0.4.119,CA,32233,2730,1.83.1.0
1/31/2011 21:18,0.0.5.98,CA,577,61927,1.75.1.0
1/31/2011 21:22,0.0.7.96,CD,8513,24571,1.228.0.0
1/31/2011 21:12,0.0.1.63,CI,29571,4372,1.35.0.0
1/31/2011 21:15,0.0.2.4,CI,29571,1907,1.197.0.0
1/31/2011 21:15,0.0.2.6,CI,36974,2132,1.199.0.0
1/31/2011 21:16,0.0.2.215,CI,29571,2213,1.252.0.0
1/31/2011 21:16,0.0.2.240,CI,29571,4393,1.198.0.0
1/31/2011 21:08,0.0.0.42,CL,22047,1540,1.19.0.0
1/31/2011 21:11,0.0.0.208,CL,13381,1989,1.19.0.0
1/31/2011 21:13,0.0.1.150,CL,7418,10407,1.71.0.0
1/31/2011 21:16,0.0.3.70,CL,27925,3160,1.232.0.0
1/31/2011 21:17,0.0.4.43,CL,15311,3096,1.251.0.0
1/31/2011 21:17,0.0.4.101,CL,22047,4308,1.80.1.0
1/31/2011 21:17,0.0.4.146,CL,7418,3643,1.72.1.0
1/31/2011 21:18,0.0.5.33,CL,7418,24849,1.17.1.0
1/31/2011 21:19,0.0.5.185,CL,7418,28301,1.59.1.0
1/31/2011 21:19,0.0.6.3,CL,6471,2432,1.88.1.0
1/31/2011 21:21,0.0.6.95,CL,7418,11291,1.236.0.0
1/31/2011 21:22,0.0.7.212,CL,22047,3627,1.224.0.0
1/31/2011 21:16,0.0.3.124,CM,36912,3979,1.242.0.0
1/31/2011 21:09,0.0.0.51,CN,4134,3455,1.43.0.0
1/31/2011 21:13,0.0.1.122,CN,4134,4622,1.89.0.0
1/31/2011 21:19,0.0.5.193,CN,4837,1994,1.3.1.0
1/31/2011 21:20,0.0.6.32,CN,4134,2440,1.64.1.0
1/31/2011 21:23,0.0.10.148,CN,4134,3697,1.26.1.0
1/31/2011 21:09,0.0.0.71,CO,19429,28926,1.11.0.0
1/31/2011 21:11,0.0.0.179,CO,23520,6697,1.65.0.0
1/31/2011 21:11,0.0.0.249,CO,26611,62844,1.89.0.0
1/31/2011 21:11,0.0.1.1,CO,22368,4560,1.97.0.0
1/31/2011 21:13,0.0.1.90,CO,13489,2687,1.111.0.0
1/31/2011 21:13,0.0.1.92,CO,10620,3413,1.107.0.0
1/31/2011 21:13,0.0.1.110,CO,3816,11496,1.73.0.0
1/31/2011 21:14,0.0.1.229,CO,27695,2982,1.224.0.0
1/31/2011 21:15,0.0.2.3,CO,14080,3693,1.235.0.0
1/31/2011 21:15,0.0.2.19,CO,18678,63486,1.227.0.0
1/31/2011 21:15,0.0.2.64,CO,3816,28518,1.121.0.0
1/31/2011 21:15,0.0.2.134,CO,10620,63713,1.230.0.0
1/31/2011 21:15,0.0.2.144,CO,19429,13688,1.198.0.0
1/31/2011 21:16,0.0.2.162,CO,13489,60497,1.0.1.0
1/31/2011 21:16,0.0.2.166,CO,13489,59719,1.228.0.0
1/31/2011 21:16,0.0.2.250,CO,26611,3768,1.17.1.0
1/31/2011 21:16,0.0.3.32,CO,13489,3101,1.208.0.0
1/31/2011 21:16,0.0.3.114,CO,3816,13816,1.41.1.0
1/31/2011 21:16,0.0.3.122,CO,3816,63294,1.206.0.0
1/31/2011 21:17,0.0.3.172,CO,19429,37369,1.52.1.0
1/31/2011 21:17,0.0.3.187,CO,3816,17950,1.17.1.0
1/31/2011 21:17,0.0.3.212,CO,28083,3563,1.23.1.0
1/31/2011 21:17,0.0.3.247,CO,19429,18331,1.208.0.0
1/31/2011 21:17,0.0.4.93,CO,14080,11115,1.60.1.0
1/31/2011 21:17,0.0.4.103,CO,3816,3445,1.79.1.0
1/31/2011 21:17,0.0.4.178,CO,3816,3499,1.255.0.0
1/31/2011 21:18,0.0.3.172,CO,19429,39360,1.60.1.0
1/31/2011 21:18,0.0.4.242,CO,19429,23126,1.248.0.0
1/31/2011 21:18,0.0.5.51,CO,3816,15748,1.5.1.0
1/31/2011 21:18,0.0.5.118,CO,3816,22672,1.20.1.0
1/31/2011 21:19,0.0.5.164,CO,19429,19725,1.51.1.0
1/31/2011 21:19,0.0.5.191,CO,19429,23216,1.22.1.0
1/31/2011 21:19,0.0.5.227,CO,52286,2635,1.15.1.0
1/31/2011 21:19,0.0.6.2,CO,19429,12668,1.68.1.0
1/31/2011 21:20,0.0.6.28,CO,19429,13251,1.43.1.0
1/31/2011 21:20,0.0.6.77,CO,13489,4666,1.71.0.0
1/31/2011 21:21,0.0.7.50,CO,14080,63580,1.237.0.0
1/31/2011 21:21,0.0.7.82,CO,3816,1471,1.52.1.0
1/31/2011 21:23,0.0.11.101,CO,19429,24715,1.17.1.0
1/31/2011 21:11,0.0.1.0,CR,11830,1160,1.113.0.0
1/31/2011 21:16,0.0.3.88,CR,11830,3812,1.200.0.0
1/31/2011 21:15,0.0.2.39,CY,6866,3956,1.209.0.0
1/31/2011 21:17,0.0.4.110,DE,3209,2985,1.225.0.0
1/31/2011 21:18,0.0.4.221,DE,20676,2284,1.43.1.0
1/31/2011 21:21,0.0.6.113,DE,6805,3756,1.37.0.0
1/31/2011 21:24,0.0.12.57,DE,3320,3362,1.239.0.0
1/31/2011 21:10,0.0.0.109,DO,6400,62786,1.29.0.0
1/31/2011 21:13,0.0.1.108,DO,6400,4534,1.63.0.0
1/31/2011 21:13,0.0.1.115,DO,12066,1529,1.105.0.0
1/31/2011 21:13,0.0.1.116,DO,6400,61770,1.95.0.0
1/31/2011 21:14,0.0.1.163,DO,12066,2367,1.192.0.0
1/31/2011 21:14,0.0.1.223,DO,6400,4916,1.202.0.0
1/31/2011 21:16,0.0.2.180,DO,6400,52344,1.5.1.0
1/31/2011 21:16,0.0.2.218,DO,6400,2587,1.30.1.0
1/31/2011 21:16,0.0.3.8,DO,6400,1808,1.0.1.0
1/31/2011 21:16,0.0.3.98,DO,12066,2165,1.202.0.0
1/31/2011 21:16,0.0.3.139,DO,6400,62434,1.171.0.0
1/31/2011 21:17,0.0.3.164,DO,6400,56141,1.250.0.0
1/31/2011 21:17,0.0.3.221,DO,12066,1416,1.3.1.0
1/31/2011 21:17,0.0.4.66,DO,12066,49811,1.255.0.0
1/31/2011 21:18,0.0.5.144,DO,6400,2000,1.7.1.0
1/31/2011 21:21,0.0.6.100,DO,27896,4060,1.0.1.0
1/31/2011 21:21,0.0.6.237,DO,6400,57622,1.83.0.0
1/31/2011 21:22,0.0.7.188,DO,6400,2380,1.199.0.0
1/31/2011 21:22,0.0.7.208,DO,12066,14748,1.204.0.0
1/31/2011 21:22,0.0.7.229,DO,6400,60153,1.68.1.0
1/31/2011 21:24,0.0.13.95,DO,12066,4423,1.49.1.0
1/31/2011 21:15,0.0.2.68,DZ,36947,63610,1.197.0.0
1/31/2011 21:17,0.0.4.8,DZ,36947_33774,1159,1.8.1.0
1/31/2011 21:17,0.0.4.68,DZ,33774,15921,1.80.1.0
1/31/2011 21:19,0.0.5.170,DZ,33774,1945,1.33.1.0
1/31/2011 21:24,0.0.12.108,DZ,36947,62153,1.38.1.0
1/31/2011 21:09,0.0.0.75,EC,27757,2474,1.27.0.0
1/31/2011 21:15,0.0.2.45,EC,27668,64112,1.191.0.0
1/31/2011 21:17,0.0.4.67,EC,14522,4088,1.56.1.0
1/31/2011 21:18,0.0.5.56,EC,23487,27215,1.225.0.0
1/31/2011 21:18,0.0.5.139,EC,27947,48884,1.44.1.0
1/31/2011 21:09,0.0.0.101,ES,3352,34300,1.57.0.0
1/31/2011 21:10,0.0.0.169,ES,12357,1845,1.83.0.0
1/31/2011 21:12,0.0.1.45,ES,6739,58671,1.115.0.0
1/31/2011 21:13,0.0.1.132,ES,6739,47045,1.83.0.0
1/31/2011 21:14,0.0.1.189,ES,3352,4908,1.127.0.0
1/31/2011 21:16,0.0.2.223,ES,12357,60835,1.250.0.0
1/31/2011 21:19,0.0.5.156,ES,12479,2814,1.86.1.0
1/31/2011 21:19,0.0.5.219,ES,3352,3116,1.69.1.0
1/31/2011 21:20,0.0.6.72,ES,8239,55166,1.41.0.0
1/31/2011 21:21,0.0.6.88,ES,20838,4892,1.191.0.0
1/31/2011 21:24,0.0.13.110,ES,12479,1596,1.44.1.0
1/31/2011 21:15,0.0.2.132,FJ,45349,11575,1.119.0.0
1/31/2011 21:13,0.0.1.101,FR,15557,64152,1.111.0.0
1/31/2011 21:13,0.0.1.121,FR,12322,1388,1.121.0.0
1/31/2011 21:14,0.0.1.200,FR,12322,62382,1.119.0.0
1/31/2011 21:16,0.0.2.176,FR,12322,7148,1.222.0.0
1/31/2011 21:17,0.0.3.153,FR,21502,4540,1.213.0.0
1/31/2011 21:17,0.0.4.108,FR,3215,3023,1.81.1.0
1/31/2011 21:17,0.0.4.167,FR,3215,4980,1.198.0.0
1/31/2011 21:19,0.0.5.242,FR,12322,3938,1.58.1.0
1/31/2011 21:20,0.0.6.29,FR,12322,4675,1.44.1.0
1/31/2011 21:20,0.0.6.37,FR,15557,4026,1.67.1.0
1/31/2011 21:21,0.0.6.185,FR,12670,22129,1.31.1.0
1/31/2011 21:10,0.0.0.134,GA,16058,56038,1.15.0.0
1/31/2011 21:12,0.0.1.12,GA,16058,2932,1.85.0.0
1/31/2011 21:22,0.0.7.94,GA,16058,2805,1.82.1.0
1/31/2011 21:12,0.0.1.42,GB,2856,2386,1.45.0.0
1/31/2011 21:14,0.0.1.239,GB,13285,18031,1.115.0.0
1/31/2011 21:15,0.0.2.51,GB,2856,3460,1.230.0.0
1/31/2011 21:20,0.0.6.49,GB,5089,53774,1.59.1.0
1/31/2011 21:09,0.0.0.49,GE,35805,1767,1.11.0.0
1/31/2011 21:12,0.0.1.30,GE,35805,27264,1.111.0.0
1/31/2011 21:17,0.0.3.248,GE,28751,11404,1.44.1.0
1/31/2011 21:17,0.0.4.11,GE,16010,1916,1.27.1.0
1/31/2011 21:17,0.0.4.63,GE,35805,3726,1.74.1.0
1/31/2011 21:19,0.0.5.195,GE,25249,8800,1.4.1.0
1/31/2011 21:20,0.0.6.24,GE,35805,53602,1.79.1.0
1/31/2011 21:21,0.0.6.181,GE,44877,11531,1.26.1.0
1/31/2011 21:23,0.0.11.62,GE,35805,1485,1.213.0.0
1/31/2011 21:10,0.0.0.107,GH,29614,23981,1.57.0.0
1/31/2011 21:15,0.0.2.123,GH,29614,20118,1.212.0.0
1/31/2011 21:16,0.0.3.29,GH,29614,57116,1.206.0.0
1/31/2011 21:16,0.0.3.38,GH,29614,27620,1.8.1.0
1/31/2011 21:16,0.0.3.90,GH,29614,19441,1.236.0.0
1/31/2011 21:24,0.0.11.143,GH,29614,29124,1.57.1.0
1/31/2011 21:14,0.0.1.166,GR,6799,10284,1.119.0.0
1/31/2011 21:15,0.0.2.40,GR,3329,1953,1.227.0.0
1/31/2011 21:21,0.0.7.51,GR,6799,27695,1.7.1.0
1/31/2011 21:22,0.0.8.157,GR,3329,1075,1.61.0.0
1/31/2011 21:19,0.0.5.205,GT,23243,4014,1.8.1.0
1/31/2011 21:22,0.0.8.237,GT,6458,61070,1.21.0.0
1/31/2011 21:12,0.0.1.21,HN,52262,4974,1.107.0.0
1/31/2011 21:17,0.0.4.92,HR,5391,4163,1.205.0.0
1/31/2011 21:16,0.0.2.254,HU,34588,1806,1.219.0.0
1/31/2011 21:17,0.0.3.194,HU,44911,28603,1.37.1.0
1/31/2011 21:17,0.0.4.49,HU,5483,1612,1.234.0.0
1/31/2011 21:19,0.0.5.176,HU,5483,3496,1.36.1.0
1/31/2011 21:22,0.0.7.251,HU,5483,23050,1.28.1.0
1/31/2011 21:23,0.0.9.160,HU,12301,22067,1.0.1.0
1/31/2011 21:24,0.0.12.66,HU,34588,3366,1.249.0.0
1/31/2011 21:08,0.0.0.13,ID,17974,2560,1.25.0.0
1/31/2011 21:08,0.0.0.27,ID,17974,11612,1.11.0.0
1/31/2011 21:10,0.0.0.108,ID,17974,13048,1.67.0.0
1/31/2011 21:10,0.0.0.115,ID,17974,3365,1.69.0.0
1/31/2011 21:10,0.0.0.128,ID,38524,3105,1.63.0.0
1/31/2011 21:10,0.0.0.138,ID,17974,2794,1.37.0.0
1/31/2011 21:10,0.0.0.168,ID,17671,4530,1.47.0.0
1/31/2011 21:11,0.0.0.185,ID,17974,29590,1.81.0.0
1/31/2011 21:11,0.0.0.197,ID,17974,11651,1.15.0.0
1/31/2011 21:11,0.0.0.203,ID,23700,4134,1.29.0.0
1/31/2011 21:11,0.0.0.226,ID,17974,10009,1.55.0.0
1/31/2011 21:11,0.0.0.230,ID,38202,56200,1.65.0.0
1/31/2011 21:11,0.0.0.233,ID,17974,4432,1.91.0.0
1/31/2011 21:11,0.0.0.238,ID,17974,21737,1.39.0.0
1/31/2011 21:11,0.0.0.253,ID,17974,3282,1.43.0.0
1/31/2011 21:12,0.0.1.28,ID,38202,3257,1.111.0.0
1/31/2011 21:12,0.0.1.31,ID,17974,20595,1.53.0.0
1/31/2011 21:13,0.0.1.91,ID,17974,4147,1.59.0.0
1/31/2011 21:13,0.0.1.93,ID,17974,28651,1.121.0.0
1/31/2011 21:13,0.0.1.105,ID,17974,25698,1.81.0.0
1/31/2011 21:13,0.0.1.118,ID,17974,25339,1.107.0.0
1/31/2011 21:13,0.0.1.125,ID,17974,11870,1.163.0.0
1/31/2011 21:14,0.0.1.157,ID,4795,1537,1.73.0.0
1/31/2011 21:14,0.0.1.174,ID,17974,3450,1.201.0.0
1/31/2011 21:14,0.0.1.196,ID,17974,1921,1.105.0.0
1/31/2011 21:14,0.0.1.197,ID,17974,13317,1.192.0.0
1/31/2011 21:14,0.0.1.205,ID,17974,2109,1.215.0.0
1/31/2011 21:14,0.0.1.212,ID,17974,11235,1.199.0.0
1/31/2011 21:14,0.0.1.221,ID,17974,2381,1.207.0.0
1/31/2011 21:14,0.0.1.224,ID,38511,2767,1.208.0.0
1/31/2011 21:14,0.0.1.225,ID,38535,2852,1.99.0.0
1/31/2011 21:14,0.0.1.236,ID,17974,29226,1.220.0.0
1/31/2011 21:14,0.0.1.238,ID,45180,1668,1.171.0.0
1/31/2011 21:15,0.0.1.253,ID,23700,1990,1.107.0.0
1/31/2011 21:15,0.0.2.21,ID,23951,2074,1.207.0.0
1/31/2011 21:15,0.0.2.23,ID,17974,14418,1.101.0.0
1/31/2011 21:15,0.0.2.42,ID,18379,4195,1.201.0.0
1/31/2011 21:15,0.0.0.226,ID,17974,10310,1.253.0.0
1/31/2011 21:15,0.0.2.111,ID,17974,13670,1.209.0.0
1/31/2011 21:15,0.0.2.112,ID,45727,44414,1.225.0.0
1/31/2011 21:15,0.0.2.136,ID,17974,1212,1.215.0.0
1/31/2011 21:15,0.0.2.152,ID,38753,63535,1.222.0.0
1/31/2011 21:16,0.0.2.171,ID,9875,2092,1.2.1.0
1/31/2011 21:16,0.0.2.179,ID,17974,2386,1.206.0.0
1/31/2011 21:16,0.0.2.184,ID,17974,22437,1.226.0.0
1/31/2011 21:16,0.0.2.198,ID,38511,1658,1.7.1.0
1/31/2011 21:16,0.0.2.202,ID,17974,3296,1.226.0.0
1/31/2011 21:16,0.0.2.234,ID,17974,25331,1.252.0.0
1/31/2011 21:16,0.0.2.244,ID,17974,3232,1.35.1.0
1/31/2011 21:16,0.0.3.9,ID,17974,2713,1.221.0.0
1/31/2011 21:16,0.0.3.28,ID,17974,63198,1.5.1.0
1/31/2011 21:16,0.0.3.50,ID,23700,4856,1.29.1.0
1/31/2011 21:16,0.0.3.69,ID,17974,2901,1.251.0.0
1/31/2011 21:16,0.0.3.82,ID,17974,29075,1.15.1.0
1/31/2011 21:16,0.0.3.94,ID,17974,1979,1.219.0.0
1/31/2011 21:16,0.0.3.96,ID,17974,17526,1.37.1.0
1/31/2011 21:16,0.0.3.97,ID,38758,2466,1.230.0.0
1/31/2011 21:16,0.0.3.102,ID,55666,4659,1.203.0.0
1/31/2011 21:16,0.0.3.115,ID,17974,23769,1.60.1.0
1/31/2011 21:16,0.0.3.119,ID,38511,2654,1.25.1.0
1/31/2011 21:17,0.0.2.184,ID,17974,22676,1.247.0.0
1/31/2011 21:17,0.0.3.185,ID,17974,29207,1.55.1.0
1/31/2011 21:17,0.0.3.215,ID,45707,3587,1.222.0.0
1/31/2011 21:17,0.0.3.216,ID,17974,4072,1.2.1.0
1/31/2011 21:17,0.0.3.220,ID,17974,22441,1.39.1.0
1/31/2011 21:17,0.0.3.224,ID,38527,3666,1.60.1.0
1/31/2011 21:17,0.0.3.228,ID,38758,4469,1.79.1.0
1/31/2011 21:17,0.0.4.24,ID,17974,26919,1.49.1.0
1/31/2011 21:17,0.0.4.35,ID,17974,2508,1.30.1.0
1/31/2011 21:17,0.0.4.41,ID,17974,2121,1.250.0.0
1/31/2011 21:17,0.0.4.42,ID,23693,63821,1.69.1.0
1/31/2011 21:17,0.0.4.57,ID,17974,10006,1.199.0.0
1/31/2011 21:17,0.0.4.65,ID,17974,10460,1.236.0.0
1/31/2011 21:17,0.0.4.100,ID,17974,11544,1.61.1.0
1/31/2011 21:17,0.0.4.107,ID,24525,2822,1.24.1.0
1/31/2011 21:17,0.0.4.112,ID,17974,11032,1.63.1.0
1/31/2011 21:17,0.0.4.113,ID,4761,60279,1.34.1.0
1/31/2011 21:17,0.0.4.117,ID,17974,17002,1.25.1.0
1/31/2011 21:17,0.0.4.121,ID,17974,24030,1.65.1.0
1/31/2011 21:17,0.0.4.123,ID,17974,22747,1.46.1.0
1/31/2011 21:17,0.0.4.144,ID,17974,2512,1.30.1.0
1/31/2011 21:17,0.0.4.169,ID,17974,3363,1.54.1.0
1/31/2011 21:18,0.0.4.179,ID,17974,18612,1.56.1.0
1/31/2011 21:18,0.0.0.233,ID,17974,3366,1.75.1.0
1/31/2011 21:18,0.0.4.222,ID,17974,20330,1.243.0.0
1/31/2011 21:18,0.0.4.226,ID,17974,21296,1.209.0.0
1/31/2011 21:18,0.0.4.228,ID,17974,57508,1.68.1.0
1/31/2011 21:18,0.0.4.247,ID,17974,26717,1.30.1.0
1/31/2011 21:18,0.0.4.254,ID,17974,11698,1.12.1.0
1/31/2011 21:18,0.0.5.25,ID,17974,15163,1.55.1.0
1/31/2011 21:18,0.0.5.27,ID,17974,21835,1.56.1.0
1/31/2011 21:18,0.0.5.65,ID,17974,27861,1.245.0.0
1/31/2011 21:18,0.0.5.89,ID,17974,4871,1.250.0.0
1/31/2011 21:18,0.0.5.94,ID,10220,2693,1.233.0.0
1/31/2011 21:18,0.0.5.102,ID,17974,20145,1.36.1.0
1/31/2011 21:18,0.0.5.116,ID,17974,22050,1.1.1.0
1/31/2011 21:18,0.0.5.133,ID,17974,1041,1.242.0.0
1/31/2011 21:19,0.0.5.147,ID,17974,12720,1.245.0.0
1/31/2011 21:19,0.0.5.148,ID,45727,42756,1.39.1.0
1/31/2011 21:19,0.0.5.162,ID,17974,16261,1.250.0.0
1/31/2011 21:19,0.0.5.173,ID,17974,4581,1.54.1.0
1/31/2011 21:19,0.0.5.179,ID,17974,23290,1.56.1.0
1/31/2011 21:19,0.0.5.230,ID,17974,19481,1.55.1.0
1/31/2011 21:19,0.0.5.240,ID,17974,13353,1.21.1.0
1/31/2011 21:19,0.0.5.249,ID,17974,26520,1.43.1.0
1/31/2011 21:19,0.0.5.251,ID,17974,1238,1.47.1.0
1/31/2011 21:20,0.0.6.35,ID,17974,28526,1.65.1.0
1/31/2011 21:20,0.0.6.62,ID,17974,28737,1.67.1.0
1/31/2011 21:21,0.0.6.98,ID,4434,65178,1.5.1.0
1/31/2011 21:21,0.0.6.110,ID,17974,63472,1.55.1.0
1/31/2011 21:21,0.0.6.132,ID,9875,1875,1.5.0.0
1/31/2011 21:21,0.0.6.176,ID,17974,15639,1.252.0.0
1/31/2011 21:21,0.0.6.238,ID,38511,3110,1.201.0.0
1/31/2011 21:21,0.0.7.26,ID,17974,10313,1.213.0.0
1/31/2011 21:21,0.0.7.55,ID,17974,23610,1.12.1.0
1/31/2011 21:21,0.0.7.63,ID,17974,12671,1.27.1.0
1/31/2011 21:21,0.0.7.68,ID,17974,24997,1.32.1.0
1/31/2011 21:22,0.0.8.1,ID,17974,24366,1.15.0.0
1/31/2011 21:22,0.0.8.50,ID,17974,1977,1.69.1.0
1/31/2011 21:22,0.0.8.160,ID,17974,29291,1.210.0.0
1/31/2011 21:22,0.0.8.195,ID,17974,28889,1.250.0.0
1/31/2011 21:22,0.0.8.247,ID,17974,22594,1.54.1.0
1/31/2011 21:23,0.0.9.185,ID,17974,1848,1.35.1.0
1/31/2011 21:23,0.0.10.41,ID,17974,3455,1.127.0.0
1/31/2011 21:23,0.0.10.114,ID,17974,19384,1.227.0.0
1/31/2011 21:23,0.0.10.119,ID,17974,21963,1.232.0.0
1/31/2011 21:24,0.0.12.34,ID,17974,23130,1.214.0.0
1/31/2011 21:24,0.0.12.97,ID,17974,1991,1.33.1.0
1/31/2011 23:48,0.1.48.90,ID,17974,16574,1.25.77.1
1/31/2011 23:48,0.1.48.91,ID,17974,20928,1.25.77.1
1/31/2011 23:48,0.1.48.92,ID,17974,20927,1.25.77.1
1/31/2011 23:48,0.1.48.93,ID,17974,16573,1.25.77.1
1/31/2011 23:48,0.1.48.94,ID,17974,16571,1.25.77.1
2/1/2011 13:31,0.2.92.12,ID,17974,31712,1.184.54.13
2/1/2011 13:31,0.2.92.13,ID,17974,31711,1.184.54.13
2/1/2011 13:31,0.2.92.14,ID,17974,31710,1.184.54.13
2/1/2011 13:31,0.4.106.47,ID,17974,43005,1.184.54.13
2/1/2011 13:31,0.4.106.49,ID,24202,43004,1.184.54.13
2/1/2011 13:52,0.2.92.12,ID,17974,34945,1.228.227.13
